song_file,time_series,sample_rate,genre,bpm,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc,chroma_frequencies
../rawdata/genres/blues/blues.00010.wav,[0.12014771 0.14956665 0.10458374 ... 0.01803589 0.01541138 0.01037598],22050,blues,161.4990234375,[[0.03417969 0.05566406 0.07177734 ... 0.04199219 0.03759766 0.02734375]],"[[1255.90097979 1152.75553292 1083.63330285 ... 1064.20578048
   821.32834577  736.72801981]]","[[1905.68847656 1819.55566406 1701.12304688 ... 2282.51953125
  1195.09277344  925.92773438]]","[[-115.30812    -123.0163     -160.36604    ... -232.41367
  -266.7847     -286.24      ]
 [ 169.89424     176.62708     171.93985    ...  154.24374
   165.57251     177.31323   ]
 [ -43.972458    -60.74724     -74.18797    ...    4.5615926
    21.573723     33.50692   ]
 ...
 [  10.306701      8.476059      9.60305    ...    3.7683506
     5.3862996     4.484542  ]
 [   0.58655435   -1.0516346    -3.6766744  ...    6.229891
     0.9006444    -4.4019184 ]
 [  -5.312715     -6.4668427    -5.0455084  ...   -4.515252
    -9.493325     -9.834139  ]]","[[0.3783853  0.41278225 0.36401314 ... 1.         1.         1.        ]
 [0.17917787 0.07803341 0.04770579 ... 0.15308075 0.14296846 0.23262402]
 [0.36562622 0.20788163 0.14608754 ... 0.04240188 0.03474159 0.08489163]
 ...
 [0.2610583  0.07701948 0.02472013 ... 0.11180054 0.07242852 0.10410244]
 [1.         0.8118064  0.4561223  ... 0.13053612 0.0937292  0.15434496]
 [0.8137497  1.         1.         ... 0.33634546 0.3610014  0.49912962]]"
../rawdata/genres/blues/blues.00011.wav,"[-0.02560425 -0.03881836 -0.03527832 ... -0.03973389 -0.04290771
 -0.04257202]",22050,blues,161.4990234375,[[0.01708984 0.02441406 0.03271484 ... 0.00830078 0.0078125  0.00585938]],"[[1011.84169524  956.47929556  943.33446835 ...  601.53049185
   587.32722859  699.90450114]]","[[1604.22363281 1205.859375   1302.75878906 ... 1065.89355469
  1065.89355469 1119.7265625 ]]","[[-292.76938   -286.8769    -315.28748   ... -290.82153   -294.389
  -279.8907   ]
 [ 147.13615    147.3945     130.7486    ...  169.95856    174.65457
   166.80817  ]
 [  30.02113     27.55927     21.17441   ...   12.986315    13.367428
    24.19116  ]
 ...
 [ -15.429485   -14.462288   -12.214237  ...    4.0301533    2.3635159
     1.5621958]
 [   2.205882     1.1881585   -4.7446237 ...    4.929432     3.7799711
     7.688113 ]
 [  -3.9570403   -5.633608    -5.778363  ...   -1.5762265   -1.6688294
     4.538788 ]]","[[0.21327092 0.0570638  0.02325402 ... 0.06738691 0.11750461 0.22568159]
 [0.21604386 0.16108641 0.16919486 ... 0.25790378 0.3111744  0.38416657]
 [0.42979935 0.39359343 0.371327   ... 0.56626695 0.66872627 0.70079964]
 ...
 [0.42736682 0.07709552 0.01626284 ... 0.10823342 0.11279488 0.17135929]
 [0.34838927 0.17903404 0.18977855 ... 0.12957653 0.24797438 0.33026427]
 [0.43010256 0.2556339  0.17671642 ... 0.03872683 0.1421205  0.2747093 ]]"
../rawdata/genres/blues/blues.00012.wav,"[ 0.1854248   0.24972534  0.15673828 ... -0.03649902 -0.0145874
  0.00842285]",22050,blues,92.28515625,[[0.046875   0.07275391 0.09619141 ... 0.04150391 0.03710938 0.02587891]],"[[1819.34684449 1662.19999242 1675.26913004 ...  797.6199957
   802.65436032  884.27394012]]","[[3563.74511719 3488.37890625 3466.84570312 ... 1356.59179688
  1421.19140625 1518.09082031]]","[[-149.0988    -163.63672   -196.6706    ... -236.5538    -248.84927
  -237.52199  ]
 [ 113.83659    125.177444   127.643265  ...  176.10658    172.31763
   170.25148  ]
 [ -32.50825    -31.575977   -23.483871  ...   -2.4983826   -1.4763346
    -3.845924 ]
 ...
 [   5.2559443    3.8983881   -4.672593  ...   -9.121069    -6.6413717
    -9.027426 ]
 [  20.987148    25.875063    25.12862   ...  -14.403265   -11.736767
    -7.607888 ]
 [  23.312576    25.54688     26.086735  ...   -5.3847866   -6.6583695
    -6.0334845]]","[[1.         1.         1.         ... 0.17288531 0.22926423 0.40356013]
 [0.94997513 0.7030588  0.29139355 ... 0.29929674 0.39755225 0.5889855 ]
 [0.07317449 0.02267475 0.00621055 ... 0.03947701 0.0404137  0.07290579]
 ...
 [0.04877014 0.04707699 0.09709758 ... 0.02006391 0.02769702 0.10753716]
 [0.02261793 0.01329642 0.03664011 ... 0.05304303 0.03907461 0.12085697]
 [0.05743746 0.05416065 0.31658423 ... 0.0708947  0.05558957 0.14204434]]"
../rawdata/genres/blues/blues.00013.wav,"[-0.13864136 -0.20974731 -0.1781311  ... -0.09512329 -0.10244751
 -0.09643555]",22050,blues,107.666015625,[[0.02246094 0.03027344 0.03271484 ... 0.03759766 0.03515625 0.02636719]],"[[1399.02316977 1153.4300226  1081.33626803 ... 1363.22838657
  1597.8584508  1598.44595263]]","[[3111.54785156 2444.01855469 2121.02050781 ... 3305.34667969
  4608.10546875 4220.5078125 ]]","[[-1.8539636e+02 -1.7871393e+02 -1.9792322e+02 ... -2.6748001e+02
  -2.7463885e+02 -2.4276753e+02]
 [ 1.3393103e+02  1.5090060e+02  1.4923322e+02 ...  1.1465848e+02
   1.0917374e+02  1.1852959e+02]
 [ 7.2407856e+00  1.0729741e+00  5.1937618e+00 ...  3.2838875e+01
   4.1211861e+01  3.9170979e+01]
 ...
 [ 3.4269159e+00 -1.0161976e+00 -5.2342958e+00 ...  1.8190614e+00
  -5.2088947e+00 -2.7539903e-01]
 [-3.0976806e+00 -7.9749045e+00 -9.4042721e+00 ...  1.7995070e+00
  -4.4947684e-02 -2.0964270e+00]
 [-9.9537029e+00 -2.1477592e+01 -1.8801619e+01 ...  2.1993546e+00
  -9.5535117e-01 -3.4882321e+00]]","[[0.58929265 0.3048435  0.13231021 ... 0.1308944  0.15615454 0.52574146]
 [0.39244756 0.34297845 0.35022244 ... 0.31708103 0.15888132 0.34020004]
 [0.26950562 0.4164189  0.5885903  ... 0.671626   0.18908289 0.16117017]
 ...
 [0.3515945  0.371946   0.6857782  ... 0.39391205 0.31446666 0.43960944]
 [0.79921144 1.         1.         ... 1.         1.         1.        ]
 [1.         0.8499139  0.58999836 ... 0.4902332  0.54386383 0.7468955 ]]"
../rawdata/genres/blues/blues.00014.wav,[0.07705688 0.11590576 0.09234619 ... 0.07122803 0.06323242 0.04721069],22050,blues,151.99908088235293,[[0.02148438 0.03710938 0.05224609 ... 0.04248047 0.03759766 0.02734375]],"[[1293.29055146 1073.68121207 1046.09452803 ... 1012.97490453
   971.62398788  856.50461292]]","[[2573.21777344 2121.02050781 2164.08691406 ... 1862.62207031
  1798.02246094 1388.89160156]]","[[-228.21432    -234.26477    -245.54968    ... -225.83392
  -234.91068    -228.66734   ]
 [ 135.10626     145.56781     141.41595    ...  146.86658
   137.19829     158.45004   ]
 [  -8.225801    -15.891914    -21.496693   ...   -9.333676
    -7.6126595    11.636019  ]
 ...
 [  -0.7173127    -4.818747     -9.146203   ...  -11.422356
    -8.819336    -10.770758  ]
 [   6.3509564     8.804665      0.7512075  ...    1.3509243
     4.1292305     9.738515  ]
 [  -1.8439609    -0.99822104   -7.7448196  ...   -8.988012
    -7.761231      2.2312272 ]]","[[0.57855606 0.6413523  0.697487   ... 0.00443155 0.00238382 0.00772954]
 [0.27985954 0.2110136  0.25748423 ... 0.00328297 0.00137645 0.00407656]
 [0.1005248  0.04964365 0.0458684  ... 0.00262727 0.00167119 0.00376588]
 ...
 [0.09158683 0.17252362 0.15918137 ... 0.73959845 0.473924   0.4961989 ]
 [0.06723601 0.1084068  0.30062586 ... 1.         1.         1.        ]
 [0.18657734 0.16440243 0.25734532 ... 0.06366238 0.09952474 0.14282355]]"
../rawdata/genres/blues/blues.00015.wav,"[-0.03015137 -0.0453186  -0.04034424 ...  0.06164551  0.07870483
  0.08056641]",22050,blues,99.38401442307692,[[0.02050781 0.03076172 0.03808594 ... 0.05371094 0.04492188 0.03417969]],"[[1329.69777739 1291.67794381 1266.96264146 ... 1112.88116257
  1133.02672092 1433.09748318]]","[[2368.65234375 2368.65234375 2508.61816406 ... 2239.453125
  2153.3203125  2874.68261719]]","[[-275.25546   -265.21127   -286.2184    ... -198.68076   -220.4657
  -222.10822  ]
 [ 138.30148    133.50806    122.462715  ...  158.57901    157.50722
   139.15567  ]
 [   2.4541144    1.5818869   10.0982895 ...  -26.210018   -14.49152
    -1.1253281]
 ...
 [  -5.508482    -4.896947    -6.132473  ...   -3.4491878   -3.6341448
    -2.8093848]
 [   5.1516266    8.617603     6.8385735 ...   12.414093    12.23512
     8.110383 ]
 [   1.9233489    2.2466638   -1.0152915 ...    3.3041852    3.3343499
     4.7279997]]","[[0.4370649  0.14150408 0.0880132  ... 0.08634251 0.143872   0.24140762]
 [0.15290153 0.02371192 0.02274514 ... 0.3498325  0.409017   0.14392431]
 [0.09226192 0.01791182 0.02210489 ... 1.         0.46213698 0.15513948]
 ...
 [0.22731036 0.25794914 0.3413277  ... 0.10384504 0.21753398 0.16920136]
 [0.8942232  1.         1.         ... 0.10967958 0.20348123 0.14552222]
 [1.         0.6147041  0.3483411  ... 0.13187532 0.18263318 0.2770469 ]]"
../rawdata/genres/blues/blues.00016.wav,"[-0.02941895 -0.02072144  0.00424194 ... -0.07501221 -0.09280396
 -0.10250854]",22050,blues,103.359375,[[0.05175781 0.07910156 0.11035156 ... 0.09570312 0.07324219 0.04541016]],"[[1554.88722863 1625.77006213 1674.28793533 ... 1897.88125237
  1604.51678255 1436.55739938]]","[[2960.81542969 2960.81542969 2853.14941406 ... 3919.04296875
  3692.94433594 3025.41503906]]","[[-144.46153    -96.02835    -82.57229   ... -182.58633   -195.95787
  -196.42857  ]
 [ 149.09573    150.3031     143.43443   ...  112.3456     120.432625
   127.504    ]
 [ -52.941505   -69.14057    -76.4635    ...  -28.02982    -17.695007
     5.6419086]
 ...
 [  -9.888235    -6.4830093   -2.9687555 ...   27.267197    30.40429
    28.71256  ]
 [  -2.7176948   -1.6324992   -1.39934   ...   -9.964892    -8.64597
     2.0992377]
 [  -4.2709613   -4.3370256   -4.646606  ...  -16.111282   -20.447361
   -17.318474 ]]","[[0.21305528 0.15306647 0.06616595 ... 0.01020226 0.0073273  0.01322392]
 [0.38208842 0.21211374 0.1085064  ... 0.01011063 0.01029083 0.01711653]
 [1.         0.7646717  0.42068335 ... 0.00999689 0.014839   0.01534539]
 ...
 [0.37356114 0.41382572 0.19898771 ... 1.         1.         1.        ]
 [0.17084849 0.30691648 0.35348454 ... 0.09219936 0.08646382 0.10472021]
 [0.20750628 0.17727341 0.20024982 ... 0.04054926 0.02054325 0.016859  ]]"
../rawdata/genres/blues/blues.00017.wav,[0.02462769 0.03604126 0.02981567 ... 0.08691406 0.09509277 0.09503174],22050,blues,161.4990234375,[[0.01416016 0.02099609 0.02587891 ... 0.09423828 0.07226562 0.04638672]],"[[ 979.9129835  1014.13815112  877.52377593 ... 1988.51902573
  1716.88886728 1382.93493078]]","[[1916.45507812 2336.35253906 1948.75488281 ... 3563.74511719
  3542.21191406 2993.11523438]]","[[-328.68338    -248.51782    -197.28253    ... -107.97933
  -124.86113    -153.59645   ]
 [ 139.32133     150.87714     163.46715    ...  104.25819
   122.91406     140.76389   ]
 [  25.34269      -1.93772      -8.873558   ...  -39.771286
   -40.976467    -22.208702  ]
 ...
 [   6.63974       5.965134     -1.1601207  ...    6.1701
     0.91071695   -0.34501508]
 [   1.095812      6.2620773     6.117755   ...   18.258348
    12.933642     11.265217  ]
 [  -1.7125785     3.1256433     0.9678225  ...   -1.0743508
     1.5211331     7.576128  ]]","[[0.3537573  0.23050933 0.11735079 ... 0.0333547  0.0429295  0.16084507]
 [0.45879486 0.22943276 0.09526209 ... 0.37303242 0.24533963 0.34732518]
 [0.49609846 0.17528479 0.06777528 ... 1.         0.83653796 0.47616002]
 ...
 [1.         0.37281504 1.         ... 0.45103624 0.15422766 0.0608537 ]
 [0.5821625  0.37465328 0.61756593 ... 0.12750554 0.13592906 0.08649936]
 [0.4353338  0.24935746 0.20573361 ... 0.01873443 0.02618923 0.10075773]]"
../rawdata/genres/blues/blues.00018.wav,"[-0.10031128 -0.1550293  -0.12982178 ...  0.01651001  0.02737427
  0.02514648]",22050,blues,83.35433467741936,[[0.01171875 0.01757812 0.03173828 ... 0.13671875 0.10302734 0.06396484]],"[[1469.07486086 1147.943752   1116.23189454 ... 2312.10285095
  1990.74464189 1442.18884405]]","[[3359.1796875  2121.02050781 1905.68847656 ... 3649.87792969
  3606.81152344 3326.87988281]]","[[-2.20559097e+02 -2.31528091e+02 -2.60102539e+02 ... -1.44605469e+02
  -1.58781433e+02 -2.00010941e+02]
 [ 1.27149376e+02  1.33811249e+02  1.28720673e+02 ...  6.31993866e+01
   8.89093781e+01  1.20075768e+02]
 [ 1.37887993e+01  2.66117592e+01  3.20892715e+01 ... -3.84559326e+01
  -2.09347496e+01 -8.81406498e+00]
 ...
 [-2.61860681e+00 -5.23000240e+00 -6.90841103e+00 ... -1.76708870e+01
  -2.10014038e+01 -2.32434006e+01]
 [-8.58754516e-01 -2.37434149e+00 -5.52137184e+00 ... -2.33529472e+00
  -1.46297204e+00  3.42392921e-02]
 [-5.01587248e+00 -8.19210148e+00 -8.96047401e+00 ... -5.34861898e+00
  -7.55831432e+00 -8.87776756e+00]]","[[0.72780925 0.365809   0.30146253 ... 0.00355874 0.01929394 0.07349209]
 [0.2855098  0.05111063 0.02072359 ... 0.00882199 0.08063988 0.23109692]
 [0.33150342 0.14379442 0.08164956 ... 0.16809513 0.5636197  0.8782779 ]
 ...
 [0.72367036 0.7661553  0.47596118 ... 0.07201056 0.10219394 0.06162651]
 [0.5217803  0.66137356 0.5649102  ... 0.11813547 0.11183115 0.04722834]
 [1.         1.         1.         ... 0.01600659 0.0180759  0.04046949]]"
../rawdata/genres/blues/blues.00019.wav,[0.10144043 0.16815186 0.14266968 ... 0.03466797 0.0324707  0.03112793],22050,blues,123.046875,[[0.02441406 0.03759766 0.06445312 ... 0.09912109 0.09716797 0.06884766]],"[[1225.56102987 1015.3031155   943.7578255  ... 1492.03202045
  1487.98229232 1296.93214389]]","[[2239.453125   1830.32226562 1636.5234375  ... 2799.31640625
  2799.31640625 2756.25      ]]","[[-1.8761165e+02 -2.2284146e+02 -2.8055487e+02 ... -1.8279228e+02
  -1.9485655e+02 -2.2019460e+02]
 [ 1.5290762e+02  1.6258162e+02  1.5572784e+02 ...  1.3720914e+02
   1.3620557e+02  1.4288472e+02]
 [-1.6732853e+01 -1.2221665e+01 -1.3325229e-01 ... -2.6315865e+01
  -2.4209339e+01 -1.5041729e+01]
 ...
 [-6.3466787e+00 -7.3924046e+00 -1.0200476e+01 ...  4.0971341e+00
   3.7764003e+00 -3.1093798e+00]
 [-1.1906602e+01 -1.0810592e+01 -1.1562635e+01 ... -1.3089586e+01
  -9.8374157e+00 -6.2601566e+00]
 [-8.6257629e+00 -9.1782341e+00 -7.4324517e+00 ... -2.6336210e+01
  -2.6791119e+01 -1.6974590e+01]]","[[1.         0.9824393  1.         ... 0.29587668 0.6071552  0.7367019 ]
 [0.6626133  0.6935659  0.8864228  ... 0.34154946 0.58365554 1.        ]
 [0.4308082  0.47333983 0.6292652  ... 0.39341792 0.6723381  0.83358014]
 ...
 [0.8124908  0.84820247 0.4300702  ... 0.21519709 0.26302877 0.29268268]
 [0.61269605 0.2892353  0.10560387 ... 0.10665598 0.09865208 0.12339389]
 [0.7283587  0.4023673  0.15182449 ... 0.05118406 0.07164196 0.13691093]]"
../rawdata/genres/blues/blues.00020.wav,"[-0.03634644 -0.05361938 -0.04153442 ... -0.10464478 -0.15408325
 -0.17166138]",22050,blues,135.99917763157896,[[0.01953125 0.02880859 0.04101562 ... 0.09228516 0.09423828 0.0703125 ]],"[[1318.18681836 1430.19375887 1229.10696397 ... 1692.87435887
  1841.26341885 1952.86227691]]","[[2982.34863281 3391.47949219 2508.61816406 ... 3456.07910156
  3509.91210938 3520.67871094]]","[[-292.54834   -268.38254   -246.78902   ... -170.45363   -155.51833
  -124.56162  ]
 [ 126.748764   125.978775   136.5379    ...  115.247986   102.82951
   100.32854  ]
 [  34.512947    27.113241    21.837059  ...  -20.992012   -31.257334
   -40.843353 ]
 ...
 [  -4.1938815   -0.8298218   -2.5507584 ...   36.86597     35.255054
    20.630043 ]
 [  -3.722828    -2.2212315   -3.8182678 ...   37.606133    33.161667
    30.682077 ]
 [  -2.8222666   -4.522911    -3.9191375 ...    1.7013214    3.2177725
    10.752655 ]]","[[0.5283768  0.46376926 1.         ... 0.00431039 0.00208388 0.00575016]
 [0.27933916 0.4345589  0.599608   ... 0.1800282  0.18361013 0.21942689]
 [0.2778908  0.379428   0.6027582  ... 1.         1.         1.        ]
 ...
 [0.8727331  0.7864164  0.54185575 ... 0.03355636 0.02839287 0.04031814]
 [1.         1.         0.51217246 ... 0.00936633 0.0058984  0.00855929]
 [0.78547436 0.522011   0.89373827 ... 0.00902888 0.00578368 0.00780543]]"
../rawdata/genres/blues/blues.00021.wav,"[ 0.04711914  0.07504272  0.06588745 ... -0.09216309 -0.09460449
 -0.08837891]",22050,blues,99.38401442307692,[[0.00976562 0.01416016 0.01904297 ... 0.01708984 0.015625   0.00830078]],"[[ 735.39380841  573.2280111   569.06738454 ...  717.39526026
   732.33262643 1085.3442462 ]]","[[1001.29394531  581.39648438  549.09667969 ... 1216.62597656
  1216.62597656 1948.75488281]]","[[-275.62622    -292.16656    -325.76144    ... -270.47226
  -284.62442    -255.86336   ]
 [ 156.33282     165.66086     162.24216    ...  167.03012
   161.75897     136.03043   ]
 [  30.968544     40.550484     48.812744   ...   12.116221
    17.485643     25.990726  ]
 ...
 [  -7.0820627    -6.5947165    -3.4457061  ...   -2.8130655
    -3.421613      0.33505547]
 [  -3.5562284    -2.0502477    -1.6761929  ...   -0.3759122
    -2.2030058    -3.07597   ]
 [  -5.3423376    -5.5450697    -7.868553   ...    0.3626008
     1.2165599    -0.38596928]]","[[0.09662901 0.02262403 0.0145458  ... 0.15120617 0.1495655  0.22968201]
 [0.13626862 0.05629259 0.03572791 ... 0.2461523  0.32801977 0.40235206]
 [0.1396205  0.11237969 0.11225928 ... 0.50209737 0.7492498  0.7731818 ]
 ...
 [0.69947773 0.45004573 0.37655488 ... 1.         0.74126214 0.62015855]
 [0.25432405 0.06323525 0.03571133 ... 0.22859327 0.18822242 0.1962992 ]
 [0.11128335 0.01874435 0.01389533 ... 0.07971115 0.05835257 0.09913192]]"
../rawdata/genres/blues/blues.00022.wav,"[-0.07327271 -0.1105957  -0.10214233 ...  0.02966309  0.0328064
  0.03045654]",22050,blues,99.38401442307692,[[0.01953125 0.02832031 0.03417969 ... 0.0078125  0.00537109 0.00195312]],"[[1340.82091292 1262.44935284 1276.45763151 ...  767.35820994
   694.34695219  890.21637032]]","[[2767.01660156 2810.08300781 3046.94824219 ...  861.328125
   721.36230469 1518.09082031]]","[[-179.7724    -194.21729   -228.12263   ... -366.46317   -364.53705
  -342.67157  ]
 [ 153.27429    148.83553    130.02129   ...  111.721985   110.9886
   109.39963  ]
 [ -27.71283    -31.01926    -35.303     ...   51.63443     51.77714
    38.44368  ]
 ...
 [  -2.5473723   -3.1569076   -1.8164278 ...    7.4807863    6.7092915
    10.280138 ]
 [  12.320605    12.120007    19.538914  ...   11.9734955   16.385866
    16.317837 ]
 [  -2.3141851  -11.111846   -12.55274   ...    5.567808     9.881973
     8.143034 ]]","[[0.4936014  0.59711254 1.         ... 0.39368913 0.42554086 0.4804701 ]
 [1.         1.         0.8022508  ... 0.2639449  0.36123636 0.4606524 ]
 [0.39697635 0.23582482 0.13613123 ... 0.1940943  0.32194194 0.4379427 ]
 ...
 [0.08153829 0.02863147 0.00902342 ... 0.19067317 0.25010622 0.2817156 ]
 [0.01473842 0.0045684  0.01748992 ... 0.21618871 0.30179068 0.33873025]
 [0.06439566 0.0520983  0.19408277 ... 0.28522757 0.359224   0.41572902]]"
../rawdata/genres/blues/blues.00023.wav,"[ 0.17184448  0.20730591  0.08227539 ...  0.00271606 -0.02062988
 -0.01370239]",22050,blues,95.703125,[[0.03125    0.04394531 0.05371094 ... 0.04052734 0.03369141 0.02587891]],"[[1445.25434511 1363.15233037 1272.39183755 ...  937.47853521
   928.49295186  913.51640189]]","[[2594.75097656 2519.38476562 2540.91796875 ... 2411.71875
  2304.05273438 1959.52148438]]","[[-1.2420958e+02 -1.5509088e+02 -2.4185445e+02 ... -1.8260489e+02
  -1.8187698e+02 -1.8878210e+02]
 [ 1.2937508e+02  1.3843329e+02  1.3154944e+02 ...  1.6208856e+02
   1.6308113e+02  1.6867728e+02]
 [-3.6009892e+01 -4.0366325e+01 -2.9816132e+01 ... -1.3017351e+01
  -1.2408831e+01 -1.2419767e+01]
 ...
 [ 7.5377789e+00  4.9367619e+00  4.5363874e+00 ... -3.7342715e+00
  -2.7872496e+00 -6.2099476e+00]
 [ 3.3273892e+00  9.2737067e-01  1.6365358e-01 ... -3.0915873e+00
  -3.4884067e+00 -1.6182145e+00]
 [-5.4643240e+00 -7.6834126e+00 -1.3307066e+01 ... -1.0774786e+01
  -1.1746111e+01 -1.0961674e+01]]","[[1.         1.         1.         ... 0.4401046  0.27953434 0.37753177]
 [0.34423688 0.29891953 0.29218116 ... 1.         1.         1.        ]
 [0.07197128 0.04738562 0.11165874 ... 0.43160987 0.37300172 0.443739  ]
 ...
 [0.06394157 0.0289165  0.02567133 ... 0.2693281  0.49521798 0.7804797 ]
 [0.26659998 0.16136625 0.10429367 ... 0.2722726  0.3449667  0.54066163]
 [0.6937058  0.5065153  0.5283462  ... 0.1388884  0.07697148 0.1231529 ]]"
../rawdata/genres/blues/blues.00024.wav,"[-0.0005188   0.00067139 -0.00146484 ... -0.02835083 -0.02896118
 -0.02661133]",22050,blues,103.359375,[[0.01953125 0.02929688 0.03417969 ... 0.02099609 0.02001953 0.01513672]],"[[941.61758152 724.34063991 735.10363598 ... 586.66037735 686.47347007
  807.02622397]]","[[2390.18554688 1270.45898438 1410.42480469 ...  462.96386719
   678.29589844 1022.82714844]]","[[-3.72071655e+02 -2.82078064e+02 -2.40579590e+02 ... -3.75612579e+02
  -3.87632843e+02 -3.55002350e+02]
 [ 1.17872391e+02  1.52249634e+02  1.60679291e+02 ...  1.19697891e+02
   1.11778595e+02  1.28320221e+02]
 [ 2.91570015e+01  1.26298485e+01  8.95011723e-01 ...  4.87500343e+01
   4.75239792e+01  4.35513191e+01]
 ...
 [-5.55301666e+00 -6.41531992e+00 -3.58438063e+00 ...  2.91739106e-02
  -1.65004945e+00  2.26412296e-01]
 [ 4.07588100e+00 -1.97422826e+00 -4.71754456e+00 ... -4.53859061e-01
  -9.91412580e-01  3.03337049e+00]
 [ 1.13836107e+01  6.48565245e+00  2.12464428e+00 ...  4.89784575e+00
   5.81693268e+00  8.39884377e+00]]","[[0.69207215 0.58387303 0.3698674  ... 0.16195208 0.12435355 0.20718218]
 [0.493046   0.16017604 0.08318006 ... 0.06993714 0.06449065 0.12436032]
 [0.6720978  0.09800183 0.02073488 ... 0.0309366  0.02408943 0.06747263]
 ...
 [0.4244285  0.2706741  0.20804365 ... 0.26770163 0.32117778 0.45323223]
 [0.6295935  0.72507876 0.38133544 ... 1.         1.         1.        ]
 [1.         1.         0.45303696 ... 0.62080145 0.45992175 0.58943945]]"
../rawdata/genres/blues/blues.00025.wav,"[-0.03338623 -0.05020142 -0.03128052 ... -0.0112915  -0.00750732
 -0.0085144 ]",22050,blues,92.28515625,[[0.03076172 0.04833984 0.05908203 ... 0.02490234 0.02197266 0.01269531]],"[[1229.16656106 1165.34823454 1217.84003343 ...  921.66730692
   859.09213228  836.77921052]]","[[2788.54980469 2777.78320312 2788.54980469 ... 2379.41894531
  2260.98632812 1905.68847656]]","[[-206.67543   -203.04044   -209.88551   ... -263.76752   -248.13931
  -255.41652  ]
 [ 141.27249    139.87553    135.27289   ...  133.89542    137.81416
   142.18913  ]
 [ -14.480206   -14.120282   -17.487408  ...    9.341455     2.6696553
    11.205919 ]
 ...
 [   9.350352    14.165495    15.981758  ...   -5.10146     -4.375885
    -8.265312 ]
 [   7.854715    13.916056    16.394136  ...   -2.5917087   -1.7203077
   -10.234845 ]
 [   0.6376713    4.3996983    6.0258875 ...    1.020946     5.675311
     4.6959014]]","[[0.08709572 0.06785501 0.05078207 ... 0.29799688 0.11362751 0.13404924]
 [0.05768621 0.03169478 0.03248561 ... 0.43266758 0.32827216 0.3269109 ]
 [0.07931823 0.05173248 0.05994034 ... 0.42094916 0.43747038 0.36608294]
 ...
 [0.46878508 0.2717876  0.22600038 ... 0.52594656 0.5457084  0.65541965]
 [0.64781576 0.5812289  0.57304275 ... 1.         1.         1.        ]
 [0.19176063 0.12830195 0.10688955 ... 0.46331176 0.41772848 0.39321515]]"
../rawdata/genres/blues/blues.00026.wav,"[ 0.03570557  0.05581665  0.04812622 ... -0.3829651  -0.410614
 -0.39138794]",22050,blues,83.35433467741936,[[0.00537109 0.0078125  0.01074219 ... 0.04199219 0.03759766 0.02685547]],"[[1184.14969266  915.72329461  793.75665783 ...  786.6182618
   898.53534824 1592.9444381 ]]","[[2767.01660156 1776.48925781 1022.82714844 ...  570.62988281
   936.69433594 3359.1796875 ]]","[[-328.43823    -363.37003    -403.557      ... -298.85352
  -265.57547    -140.18959   ]
 [ 113.03738     103.13515      79.42644    ...   99.89201
   119.31618     111.85957   ]
 [  28.758444     45.763626     58.83586    ...   10.385619
     9.507271     10.347498  ]
 ...
 [  -2.999025     -0.8628098     1.660365   ...    3.9600642
     9.077021     12.512694  ]
 [  -2.7153802     0.48280004    4.653281   ...  -20.523098
   -10.444701      2.8975224 ]
 [  -2.7518291    -0.6457177     3.080748   ...  -22.54895
   -12.1559105     1.9474866 ]]","[[9.3996006e-01 6.9376427e-01 5.9542876e-01 ... 2.8024059e-02
  3.9024282e-02 4.2670291e-02]
 [6.6198570e-01 3.1801167e-01 2.4194670e-01 ... 4.5201014e-04
  8.4921165e-04 9.3208719e-03]
 [3.9749020e-01 6.8762958e-02 4.2772748e-02 ... 2.6581855e-04
  5.5870978e-04 6.5300851e-03]
 ...
 [5.0360411e-01 3.0056068e-01 2.4299379e-01 ... 4.9494267e-02
  4.2274918e-02 1.2848914e-01]
 [7.9056072e-01 7.2063541e-01 6.9478130e-01 ... 1.0000000e+00
  1.0000000e+00 1.0000000e+00]
 [1.0000000e+00 1.0000000e+00 1.0000000e+00 ... 8.3305556e-01
  9.8311716e-01 6.9002348e-01]]"
